Estado,Ano,Mês,Precipitação Total (mm),Pressão atmosférica média (mB),Radiação global média (Kj/m²),Temperatura média do ar (°C),Temperatura máxima (°C),Temperatura mínima (°C),Umidade relativa média (%),Velocidade média do vento (m/s)
MA,2003,12,4.6,1004.0912698412699,17016.029197080294,27.62797619047619,33.2,23.0,75.45833333333333,3.080357142857143
MA,2004,1,413.4,1004.4374158815613,14133.909319899245,26.398250336473758,33.0,22.7,83.66890982503365,2.230686406460296
MA,2004,2,471.8,1005.4359712230216,14248.425474254742,25.7263309352518,31.7,22.1,87.90791366906475,1.781294964028777
MA,2004,3,366.8,1004.6975806451613,16206.420634920634,26.22271505376344,32.8,22.4,87.29838709677419,1.7811827956989248
MA,2004,4,436.4,1005.1029207232267,14521.66755319149,26.133796940194717,32.7,22.3,87.86091794158554,1.541585535465925
MA,2004,5,172.2,1006.3662790697674,18600.7610619469,27.38158914728682,32.7,23.0,82.16666666666667,2.060077519379845
MA,2004,6,114.2,1009.6501766784452,21306.14285714286,28.042049469964663,32.1,21.0,74.5547703180212,2.3537102473498233
MA,2004,7,172.8,1008.5058823529412,19880.756097560974,27.554411764705883,32.1,21.0,76.04411764705883,2.474411764705882
MA,2004,8,80.2,1008.2878464818764,21122.411949685535,27.36226012793177,32.5,21.8,76.46055437100213,2.715991471215352
MA,2004,9,1.7999999999999998,1006.0350631136045,20015.51052631579,27.039410939691443,32.2,22.5,75.80224403927069,3.0949509116409533
MA,2004,10,0.0,1004.7198917456021,20022.922110552765,27.39445196211096,32.8,23.8,73.4979702300406,3.402300405953992
MA,2004,11,3.0000000000000004,1004.0300859598854,19032.298666666666,27.431518624641836,32.5,23.5,73.90687679083095,3.232521489971347
MA,2004,12,5.6000000000000005,1004.3029891304348,17322.98214285714,27.56970108695652,33.2,23.2,74.44157608695652,2.9220108695652174
MA,2005,1,31.2,1003.8538565629228,16607.770408163266,27.62814614343708,33.3,23.2,77.26522327469553,2.511231393775372
MA,2005,2,226.0,1003.768875192604,14667.595930232557,27.32080123266564,33.8,23.2,81.3482280431433,2.0249614791987676
MA,2005,3,339.0,1005.3373983739838,13585.276119402984,26.39078590785908,33.0,23.1,86.50271002710028,1.4178861788617887
MA,2005,4,350.2,1005.0028089887641,7776.4537695590325,26.470926966292133,32.4,22.2,87.56460674157303,1.2050561797752808
MA,2005,5,136.8,1005.6332665330661,10600.592050209205,27.04609218436874,32.5,23.3,83.96392785571142,1.3276553106212425
MA,2005,6,100.39999999999999,1008.6984732824427,20459.394190871368,28.772519083969463,32.3,23.7,73.30916030534351,2.2240458015267177
MA,2005,7,82.0,1010.8439716312057,21950.380597014926,28.76099290780142,33.0,22.9,70.1418439716312,2.508156028368794
MA,2005,8,9.8,1005.4277777777778,22107.804347826088,27.936944444444443,33.7,23.2,74.28888888888889,2.710277777777778
MA,2005,9,0.0,1006.2846497764531,19646.847701149425,27.066467958271236,33.2,22.2,74.86736214605067,3.063040238450075
MA,2005,10,0.2,1005.1012658227849,19421.397402597402,27.549367088607593,32.7,23.2,72.9915611814346,3.3703234880450075
MA,2005,11,4.0,1003.4926590538336,19560.33024691358,27.95774877650897,33.4,24.5,73.39151712887438,3.313866231647635
MA,2005,12,78.0,1002.4566787003611,14454.055555555555,27.10541516245487,33.4,21.4,79.00541516245487,2.194404332129964
MA,2006,1,148.4,1003.4223484848485,13803.939271255062,26.54715909090909,32.6,22.1,83.98106060606061,1.7323863636363637
MA,2006,2,249.6,1004.5655172413793,16601.512738853504,26.54293103448276,31.6,21.8,83.00862068965517,1.8656896551724136
MA,2006,3,356.2,1005.1278911564626,15102.71,26.173877551020407,31.8,22.0,86.38775510204081,1.3579591836734695
MA,2006,4,339.0,1004.6410748560461,11798.145552560647,26.128598848368522,31.2,23.1,87.78119001919386,0.8715384615384615
MA,2006,5,94.8,1007.7789115646259,15352.453781512606,27.62074829931973,32.4,23.1,79.54421768707483,1.3822033898305084
MA,2006,6,135.79999999999998,1009.6746031746031,19271.008333333335,28.24047619047619,32.0,22.5,72.28174603174604,
MA,2006,7,25.6,1007.0944444444444,18248.88768115942,26.615000000000002,31.6,22.5,82.2537037037037,
MA,2006,8,61.8,1006.7986486486486,19618.867208672087,26.631486486486484,32.1,21.8,80.35,
MA,2006,9,2.6,1006.58356545961,19442.826666666668,27.292479108635096,33.7,22.1,75.516713091922,
MA,2006,10,0.0,1004.7271505376344,20221.774193548386,27.603897849462363,33.4,23.2,73.42069892473118,
MA,2006,11,8.8,1003.8884239888424,18335.871794871793,27.79302649930265,33.6,23.6,73.57322175732217,
MA,2006,12,16.0,1005.1347517730496,17598.384816753925,27.752482269503545,33.4,23.2,75.0113475177305,
MA,2007,1,18.400000000000002,1004.7133243606999,16596.33910891089,28.163391655450877,34.2,23.7,75.41184387617766,
MA,2007,2,502.0,1005.7113095238095,13916.637096774193,25.991220238095234,31.5,22.0,85.80803571428571,
MA,2007,3,430.0,1004.9879032258065,12853.931442080378,25.898655913978494,31.6,22.0,88.01881720430107,
MA,2007,4,339.6,1005.5702364394994,12221.101149425287,26.124756606397774,31.2,22.9,88.00556328233658,
MA,2007,5,217.8,1005.722972972973,14024.47564469914,26.78108108108108,32.3,22.9,86.24155405405405,
MA,2007,6,26.6,1007.2323717948718,18025.931034482757,26.79839743589744,32.2,22.7,81.73717948717949,
MA,2007,7,124.2,1007.1764705882352,15840.261467889908,26.419529411764703,31.6,22.9,83.05882352941177,
MA,2007,8,0.4,1006.6981132075472,18453.678260869565,26.837735849056607,32.9,22.8,78.80660377358491,
MA,2007,9,0.0,1005.5878594249201,21994.36645962733,27.289137380191693,34.0,22.8,74.52396166134186,
MA,2007,10,19.2,981.1024096385543,2775.8333333333335,28.890963855421685,39.3,19.3,54.674698795180724,2.0590277777777777
MA,2007,11,37.4,979.1689320388349,1936.8834688346883,29.519417475728154,39.1,20.5,56.17087378640777,2.411670020120724
MA,2007,12,160.4,989.5049504950495,1433.5008680555557,26.90656591974987,35.7,20.5,75.34601354872329,1.7878740157480315
MA,2008,1,562.2,988.8652770716827,1211.2789115646258,25.721962379257754,34.9,19.0,81.98779867819013,1.419938962360122
MA,2008,2,503.6,990.3531827515401,1419.4991134751774,25.850770020533883,34.0,20.5,82.45790554414785,1.3352156057494866
MA,2008,3,2149.4,991.998411858126,1377.3636363636363,25.180068819481207,33.5,20.1,85.83403917416622,1.142747485442033
MA,2008,4,1625.2,991.4320262972528,1415.54611540209,25.70702042733036,34.4,20.1,84.38506691711669,1.0906081239727634
MA,2008,5,876.2,992.9742152466367,1460.3821712268314,25.937040358744394,34.6,17.0,80.93632286995516,1.2507399103139014
MA,2008,6,567.0,993.5742329264269,1589.1358024691358,25.39082810953481,35.6,14.1,70.84625536126691,1.4586935004948862
MA,2008,7,242.0,996.2238825534146,1632.7955138236828,25.707458382487875,37.0,12.4,65.67636649626425,1.671569012976799
MA,2008,8,140.4,994.863880742913,1746.9909734081484,26.95281036168133,38.1,13.9,61.20283479960899,1.7196725317693058
MA,2008,9,169.8,994.307524298351,1710.337703531402,28.21516872338102,39.1,15.8,59.252812056350336,1.9207928360816862
MA,2008,10,282.8,993.25,1674.7335824879872,28.64557241644257,39.1,17.8,59.85699193238571,2.0003265462927393
MA,2008,11,1065.2,992.2840815485997,1457.3002009866618,28.002028418451403,38.7,18.9,67.83422570016475,1.8795180722891567
MA,2008,12,1712.8,994.2220554476426,1388.6485896836527,27.09931131908882,37.8,20.5,74.69962917181705,1.8764217590957257
MA,2009,1,3090.4,995.4282051282051,1382.016859194505,26.517135278514587,36.3,20.0,78.78638373121132,1.720532319391635
MA,2009,2,4650.2,995.0865045115731,1360.1664335664336,25.895164770498234,34.5,19.8,82.29325225578658,1.5478563720200136
MA,2009,3,5179.6,995.0898035547241,1424.6677884615385,26.06526065141594,34.7,19.2,83.48788162258695,1.3909145044661846
MA,2009,4,8024.2,996.5054696996007,1221.1085934877476,25.620654627539505,34.3,20.0,85.88374717832957,1.253160270880361
MA,2009,5,5578.2,996.8047551037554,1157.401532442126,25.616264807191467,33.8,17.3,85.0574645047467,1.1730488112240611
MA,2009,6,1234.6,997.6971696475083,1455.776903336185,25.984363604792502,34.4,16.2,77.75803090814378,1.5063813162007293
MA,2009,7,392.2,997.9050739247311,1569.4905880393137,26.159828629032255,36.3,14.0,71.95547715053763,1.7444556451612903
MA,2009,8,175.2,997.0239026879891,1688.0398665554628,26.84345865940796,38.7,15.3,66.95125893160939,2.028470568220483
MA,2009,9,126.4,996.8858978812087,1676.1685580774365,27.86355505383814,39.3,16.8,65.39623133032303,2.151406738450851
MA,2009,10,1008.2,995.1381120385508,1532.6155671570955,27.60123913604681,38.0,20.0,69.42087600034421,1.9621375096807503
MA,2009,11,285.6,994.3145736710667,1557.5285922566013,27.938708526578665,38.6,18.6,68.62905815198002,2.1144042097752407
MA,2009,12,1706.8,995.244569088319,1296.1173043615179,27.051041666666666,38.2,20.1,75.12758190883191,1.9934188262534507
MA,2010,1,2357.6,995.5043355158379,1400.9281437125749,26.69896478499381,37.3,-0.2,78.42762342948151,1.7189347018226864
MA,2010,2,2229.4,994.7410611303345,1407.3233438485804,27.23130526720492,36.3,11.4,79.36264898116109,1.7982602845059592
MA,2010,3,2443.8,995.2956295975769,1524.2166994750655,27.341929900475986,35.7,21.2,79.13933362180875,1.546196451752488
MA,2010,4,3214.0,996.0111444907452,1428.2357301704967,27.026775850373095,35.9,19.8,81.76344607035566,1.3329973834673903
MA,2010,5,1644.0,995.9209019947962,1438.4002681863894,27.275845620121423,35.9,18.2,78.98083261058109,1.3319514310494363
MA,2010,6,1086.4,998.2334936193823,1528.4069411976263,26.53271684852968,36.1,14.8,73.87582305480849,1.5551507305344925
MA,2010,7,652.6,997.822573561704,1608.7851851851851,26.583276240667544,38.0,12.9,67.70144518857948,1.7403776899429073
MA,2010,8,67.4,997.4149677419355,1730.2685326547921,27.015939784946237,38.6,12.4,60.429456297315895,1.926668960770819
MA,2010,9,71.60000000000001,995.8353140916809,1737.3316738197425,28.462746850147436,39.5,15.3,55.80144759181485,2.240273434009472
MA,2010,10,661.2,995.7411299739513,1594.8969957081545,28.333566873259677,39.4,18.8,65.96972147349506,2.0564897152609363
MA,2010,11,605.2,995.334430952871,1590.6676557863502,28.180994031693768,39.4,20.5,69.4785699567278,2.0014407739014097
MA,2010,12,1136.0,995.7064200680272,1422.9120290686556,27.355027636054423,37.7,20.2,74.2384303689486,1.7682755687858815
MA,2011,1,3160.8,996.4505494505495,1301.834718731877,26.26234647705236,35.3,19.7,79.78633499891376,1.537202284728958
MA,2011,2,4003.0,996.0443902955822,1282.2001919385796,25.637588727619452,33.9,19.4,82.93053016453382,1.3857884696905467
MA,2011,3,4322.2,995.0376955295325,1432.9823824147406,25.926985212411317,34.3,20.1,82.63194444444444,1.2722625865458588
MA,2011,4,3948.0,995.5949648607775,1406.6133108677338,25.999653055777955,34.5,19.4,82.9266129032258,1.2176229872787119
MA,2011,5,2632.0,995.9020527340293,1409.3328300620701,26.46504381694255,35.0,16.8,79.22510506120958,1.313431251105999
MA,2011,6,580.8,996.4831697054699,1557.1945525291828,26.258685634141457,38.1,15.1,72.90281303950442,1.477807834886284
MA,2011,7,666.8,996.8386281939182,1623.9693330870127,25.98483435344409,40.8,12.3,69.09323456790123,1.6684803731053246
MA,2011,8,203.2,996.1286160669288,1712.0452706607591,27.077330914222358,38.5,13.1,63.01310351779055,1.8199471598414794
MA,2011,9,31.0,996.8820537428023,1708.5119485294117,28.030547024952014,40.1,13.5,57.89126679462572,2.1179514255543825
MA,2011,10,1116.0,993.7761770539722,1543.8343453510436,27.800689007203257,38.7,19.4,68.07579079235829,1.998433256736996
MA,2011,11,1270.8,994.8489560195469,1488.1508737864078,27.00649711239449,36.5,19.6,74.5571968014216,1.8732829517670593
MA,2011,12,873.2,994.0716022959432,1478.608231444808,27.28592275513182,37.1,19.8,72.47407335343905,1.8920583941605842
MA,2012,1,2448.6,995.2787273476112,1323.6027993190846,26.219192751235585,37.2,19.4,78.039564992232,1.7432808155699722
MA,2012,2,2417.6,995.2307352616472,1358.2367355636054,25.706193420181055,34.6,19.4,80.22857474196915,1.5461495967296432
MA,2012,3,2756.4,995.6727155490051,1427.2784833425364,25.913633014001476,36.5,19.0,82.03055818353832,1.4383949138487053
MA,2012,4,1128.4,995.4868478166508,1510.2784306635328,26.650707526695026,35.9,18.9,79.64010170085919,1.4617207848584823
MA,2012,5,636.6,996.6411860485046,1517.9991042637048,26.722812580341074,36.3,17.5,75.72279614325069,1.6251435427200274
MA,2012,6,581.8,997.9635537420013,1488.6956775700935,26.499387925438192,35.9,13.6,71.83361454818147,1.627432068997496
MA,2012,7,301.8,997.6021032669597,1610.7930535455862,26.664735798638045,37.5,13.6,63.67881790833481,1.8331551724137929
MA,2012,8,73.2,997.8734907670455,1735.9617846385543,27.222008167613637,38.5,12.7,55.74074074074074,2.2029119318181816
MA,2012,9,65.60000000000001,997.2025549122324,1730.3246338715735,28.40227001194743,40.5,14.6,54.83455951707225,2.2950004595165887
MA,2012,10,492.4,994.9184170727609,1616.60184750274,28.68165014283314,40.9,18.8,60.71681640956094,2.238321290539405
MA,2012,11,1479.6,995.0615314494074,1382.1011103633916,27.747629899726526,39.6,20.4,69.26492673992674,2.0699945295404816
MA,2012,12,1265.0,994.9533995416348,1436.7670628183362,27.31413292589763,42.4,19.2,73.429381245196,1.9717752723103381
MA,2013,1,2297.8,996.0765200197726,1382.3569651741293,26.94091942659417,36.1,18.8,77.06720190306274,1.8859177215189875
MA,2013,2,1697.0,993.7901221676934,1441.8196469685342,26.699164665344053,36.4,20.0,77.96014492753623,1.7980994152046783
MA,2013,3,2519.4,994.236194851182,1404.869170523318,26.76175710594315,36.9,21.0,79.70255746840482,1.587366003062787
MA,2013,4,1874.6,995.1288193134666,1472.2800769971127,26.65985477178423,35.4,19.6,79.71987736331118,1.293520090548953
MA,2013,5,1546.8,996.2185835298227,1466.7802617230097,26.581853113265215,35.4,18.8,77.85509378447959,1.2916775827438651
MA,2013,6,821.0,997.5236338077666,1508.052133580705,26.454568617114745,35.3,16.0,74.48400180261379,1.42532946758039
MA,2013,7,762.6,998.1597041270909,1550.0003531073446,26.45303017567454,37.8,13.8,68.50239972574563,1.5736320080692612
MA,2013,8,99.4,996.8311906562474,1629.3559502664298,27.43381228468196,38.7,13.4,61.74717909561381,1.8683337586118909
MA,2013,9,175.4,996.3523181107831,1652.909028256375,28.537471783295707,40.3,16.5,58.69657635682551,2.1843636047924986
MA,2013,10,816.8,996.3942852164822,1543.4962987333442,28.156808084327903,40.4,17.7,63.30381959618914,2.198632285042251
MA,2013,11,1256.8,995.5402529612528,1363.4564284381415,27.164625577193334,43.4,19.5,71.99223868561637,1.9395233767545186
MA,2013,12,1751.8,994.711969644705,1339.7728015691403,27.102811314246292,37.7,20.2,73.48995564831725,1.7701621820862514
MA,2014,1,2484.0,996.0255440719267,1257.3154771201,26.126636417107804,37.5,18.8,77.16018622295026,1.5770906157569238
MA,2014,2,3326.8,995.1495953111918,1275.0108359133128,25.93701739696716,34.5,20.3,80.86144753415367,1.3864728066693133
MA,2014,3,3346.0,995.9385765902025,1371.3171618204804,26.13630787328796,35.0,20.2,81.36109899694723,1.373694598959268
MA,2014,4,3339.2,996.3891445940078,1378.157108098714,26.157420755536258,35.3,18.8,81.75932852841893,1.1185924161207068
MA,2014,5,3501.2,995.9672015517546,1331.085155350978,26.35687510505967,42.9,17.9,78.91769331585846,1.100720461095101
MA,2014,6,676.2,996.7897034746226,1517.9609097370292,26.545095726340623,36.0,14.2,72.1737230264955,1.3959816303099886
MA,2014,7,203.0,999.107708279263,1563.5853242320818,26.566277359633183,41.0,14.6,66.47652582159624,1.5373944990566975
MA,2014,8,137.6,997.8708672321274,1683.9380968622102,27.19407131729271,38.8,14.1,60.304894983509804,1.6688952910788792
MA,2014,9,244.0,996.9792426611082,1673.8812967581048,27.998627757512594,39.4,16.7,61.47403276402928,1.8576831447290052
MA,2014,10,499.2,995.0085322683126,1601.4221249368582,28.236162294635562,42.6,17.9,62.34298766560073,1.809935574793638
MA,2014,11,868.2,993.5861314666959,1518.0145433391506,27.75276167559882,39.3,19.4,68.00121816168328,1.7045480981737815
MA,2014,12,1146.2,995.3438000640821,1399.3310344827587,27.278575242977677,38.0,19.8,70.49788066514509,1.653034188034188
MA,2015,1,1208.4,996.7567151246751,1390.3458553791886,26.590064503706557,36.7,18.3,74.09802955665025,1.4621353615095793
MA,2015,2,2273.4,996.5615753060139,1304.8077519379844,26.07110164981373,36.0,20.1,79.05610378090698,1.2740926024481107
MA,2015,3,3293.0,995.1764414993571,1321.7694871320125,25.889615270497476,34.6,20.1,81.79757462686567,1.0066066660073187
MA,2015,4,2347.2,995.6324786324786,1433.4453075792567,26.336025641025643,35.0,20.1,80.72952295229523,0.9776170577520626
MA,2015,5,1529.2,996.297628326467,1388.3775678866589,26.557643914931525,36.0,18.7,78.03834877448107,1.0370448725086294
MA,2015,6,469.2,997.6116952789699,1492.4060287736927,26.47112660944206,36.3,14.0,70.48442144665859,1.2653326180257511
MA,2015,7,357.6,997.0835054588374,1537.4551508844954,26.949650831120287,37.4,14.4,64.81789105447277,1.5083308743975608
MA,2015,8,29.8,996.6232291771325,1654.3206408655847,27.59255500854014,39.1,13.5,56.85501368751901,1.7669747814729229
MA,2015,9,65.8,996.0296078431372,1452.859962406015,28.797931372549023,41.1,14.8,56.56435740995867,1.9603235294117647
MA,2015,10,289.6,995.7410554139526,1418.4170026292725,29.294317001793637,41.9,17.9,57.01049248511202,2.0170600453172205
MA,2015,11,232.4,994.6682965860598,1366.5534663178548,28.813886913229016,43.2,20.1,62.03265996262348,1.875462304409673
MA,2015,12,489.2,996.1486279710293,1267.1614906832299,28.971702540038763,40.8,19.9,61.917962356792145,2.098877894522085
MA,2016,1,2770.0,996.5810427574171,1006.0879461034232,26.803730366492147,37.0,20.0,78.06800181036434,1.5522910757145973
MA,2016,2,1129.8,995.5295698924731,1356.2407781244265,27.548903225806452,37.8,19.8,73.23117201426025,1.646864579972034
MA,2016,3,2718.4,996.1418833382023,1153.675410390929,27.099591002044992,37.8,20.9,79.65083741830065,1.3257279189794526
MA,2016,4,1629.8,994.9932859783984,1265.2300370174512,27.395845090979854,37.1,17.6,77.19085446583155,1.264444876909604
MA,2016,5,985.6,997.1110041145058,1273.744123252859,27.360947211765733,37.4,16.8,74.58566589409877,1.3499314003475715
MA,2016,6,471.6,998.7940783019709,1364.6479516892443,27.083661821100506,37.3,14.6,68.79850080314118,1.6149528256933194
MA,2016,7,188.4,996.9343644272595,1440.387253204018,27.198144030932816,37.6,13.0,59.5027549540841,1.715043233670174
MA,2016,8,52.6,996.2776780371036,1504.3983468167428,28.394534211051266,41.4,13.8,54.62986235786954,1.9259670294149338
MA,2016,9,336.0,995.8536810760859,1436.0582951743572,28.886271691138724,39.9,16.4,57.40702330834788,2.000166352445381
MA,2016,10,485.8,994.1011881573821,1435.610139002453,28.734894818854695,40.1,17.6,61.35440202571095,2.0034225721784775
