Estado,Precipitacao Total,Pressao atmosferica media,Radiacao global media,Temperatura media do ar,Temperatura maxima,Temperatura minima,Umidade relativa media,Velocidade media do vento,Data
PR,14.6,911.7982371794872,1264.253246753247,17.90929487179487,26.8,7.8,74.8573717948718,2.008974358974359,2006-04
PR,2.4000000000000004,914.3146435452794,1047.6208333333334,14.701156069364162,25.6,6.1,72.26589595375722,2.126680672268908,2006-05
PR,37.6,916.266011235955,843.874269005848,14.889044943820224,25.8,5.6,77.30337078651685,2.2433988764044943,2006-06
PR,87.6,916.2342434584756,1155.1083032490974,15.372013651877133,28.7,2.0,71.17292377701934,1.8015927189988623,2006-07
PR,205.4,915.5916358595194,1223.0112570356473,15.583179297597043,31.4,-0.4,68.6358595194085,1.898475046210721,2006-08
PR,654.4,915.0675951717736,1163.8621575342463,15.193825441039923,32.7,-2.7,75.06499535747447,2.3444753946146704,2006-09
PR,324.6,908.534171249018,1307.2409638554218,18.592576590730555,31.7,9.9,78.78476040848389,2.2103692065985863,2006-10
PR,720.2,921.5171974522292,1355.4065679925995,21.08814732761008,36.4,4.8,77.72583771808364,2.424951536970368,2006-11
PR,1431.6,931.8090093199862,1439.411196362603,23.11907145322748,36.1,11.3,77.93976527442182,2.6159302726958926,2006-12
PR,2169.6,930.879219614292,1272.8753367621846,22.84401255793093,33.4,13.2,83.65929137389745,2.3451786515174167,2007-01
PR,1578.4,932.4082588935904,1508.7399612295762,23.00705218617772,34.3,12.1,78.83043410123805,2.5205610405892496,2007-02
PR,1155.8,936.4383613390648,1563.403241182078,23.5323042855282,35.8,11.8,74.10668229777256,2.0528201120229257,2007-03
PR,1443.8,943.782343387471,1260.9231281937348,21.52131090487239,35.0,6.0,78.19953596287704,2.337122969837587,2007-04
PR,1610.4,946.2039310589068,1121.1352133044106,16.88734505961516,31.4,-4.1,78.31979695431473,2.389776885845827,2007-05
PR,104.8,946.695789602148,1175.759273875296,17.347778862582377,30.4,0.1,71.2149658203125,2.117110080546741,2007-06
PR,1668.0,944.7831443600234,1057.949270160325,15.11437587657784,32.7,-1.4,71.62143525011687,2.3685797779076565,2007-07
PR,155.4,945.9243977623016,1208.0022619316896,17.56876355748373,33.3,1.4,69.04509647220003,2.6929215663888573,2007-08
PR,461.0,945.3025771999072,1370.9413155631987,21.22472718829812,36.4,-0.7,63.20884606454609,2.858834455537497,2007-09
PR,1245.8,942.157624633431,1321.550375345713,21.79875930521092,39.1,7.9,70.7503947665238,2.8924960505529227,2007-10
PR,2107.8,940.6316003043368,1606.2382265591857,21.625107785949787,34.3,7.6,70.10753233578494,2.801293431397413,2007-11
PR,2096.6,939.8995273463876,1577.3929433611886,22.922754895340987,37.1,9.5,74.01001575512042,2.2473778978167904,2007-12
PR,2130.6,940.7195669425236,1321.224717016144,22.179605486906244,34.6,12.4,80.05101462419226,2.7249631561047503,2008-01
PR,1848.6,942.4882495667244,1533.2528712059066,22.79772385904101,35.7,12.8,78.27198151357597,2.219875202218627,2008-02
PR,1659.0,951.792120724346,1506.1951470588235,22.603911468812875,34.6,11.7,75.42704225352112,2.365054325955734,2008-03
PR,2974.4,953.458782503222,1208.934300217549,20.571639754377983,35.2,3.3,77.95731614859743,2.0407778030475323,2008-04
PR,1487.0,953.2521365168926,1155.225222717149,17.16900846349687,33.8,-1.8,76.07820035827477,2.1715317919075146,2008-05
PR,2088.8,952.7679572118702,954.0937772608316,15.270924775707384,31.9,-5.7,80.18473008421924,2.1196424874042377,2008-06
PR,764.2,953.3557628979144,1220.7242626599889,17.68319881190676,32.6,-2.3,69.60501972960735,2.2853748305030024,2008-07
PR,3011.8,949.806955699622,1207.0967613485532,18.469070772555376,34.7,-1.7,72.72565176279886,2.490342405618964,2008-08
PR,1775.6,950.9034992171012,1401.6120711244678,17.551555585812512,38.5,-1.9,68.66805262081658,2.754384531590414,2008-09
PR,4326.6,948.83937352644,1274.7328271028036,21.183462445267768,37.8,5.3,76.7202048103483,2.7198989558774,2008-10
PR,2670.4,947.3887428101888,1581.8950739489926,21.76652287044645,35.1,9.6,73.17337907375644,2.7280471103807176,2008-11
PR,1680.2,945.7521885290888,1758.687100456621,23.0015779363337,38.4,3.4,67.28635426295953,2.448257409440176,2008-12
PR,4083.6,947.0201901721266,1415.1312900274474,22.40499722376457,37.2,8.0,78.04865097588979,2.3941768461965576,2009-01
PR,3869.6,947.3508009655476,1379.627512562814,23.694060419866872,36.2,9.8,79.1571113979801,1.9135908126691537,2009-02
PR,1374.0,946.41481177837,1413.9238566429349,23.544264535082327,39.1,8.2,73.44068162208801,1.7569583931133428,2009-03
PR,927.6,949.3104108244532,1263.8656427465153,21.35124789680314,35.1,2.3,70.13725924286031,1.8124298934380256,2009-04
PR,2390.2,949.707634228188,924.1620451778708,18.34133109619687,34.0,-1.7,78.82162281346464,1.928880033557047,2009-05
PR,1615.6,950.7740261682244,887.7242384492057,14.2440523364486,29.2,-5.3,78.95087336244542,1.9887476635514016,2009-06
PR,2675.4,949.1571706028589,786.9217045119434,15.239045991298944,29.4,-4.1,82.9877155873739,1.9248290863890616,2009-07
PR,1581.0,949.9463583315325,1119.6988241582042,17.48110366688279,33.8,0.3,73.8287250965836,2.328902816799942,2009-08
PR,3149.0,948.2305482041588,974.199348534202,19.08021928166352,36.3,1.5,79.09614926558157,2.29296786389414,2009-09
PR,3990.2,946.5984990066956,1250.2527512395695,20.58963284526525,35.1,7.7,77.601083172147,2.299771907880215,2009-10
PR,3320.6,944.47226037196,1323.5475912067352,24.217868383404863,41.7,10.9,77.56003016591252,2.2069384835479258,2009-11
PR,3955.2,945.3776396221172,1372.5752370329058,23.5100930814115,35.3,7.9,79.85950776443012,1.9737149208113365,2009-12
PR,3750.0,945.3394428592882,1247.4497567920275,23.589694543297743,35.4,11.8,82.8270830064334,1.901408659549229,2010-01
PR,2299.2,945.829419160171,1356.2399115533444,24.47121698346088,39.6,11.7,78.70013060513713,1.907751172549988,2010-02
PR,3145.2,946.2546685102976,1318.8892694063927,22.96194600101885,36.9,8.6,76.54142034548944,1.7507205240174673,2010-03
PR,2481.0,948.1104633323104,1166.0139043381537,20.38519169085077,35.3,3.8,75.86180807534934,1.88037268978158,2010-04
PR,1361.6,947.0824742268042,944.0256956058994,16.676808058550407,32.8,2.5,81.79751318171087,1.8315023215550488,2010-05
PR,586.6,949.8036501150935,1025.133070478068,16.458451167379152,32.5,-1.1,75.78023513935706,2.0338375534363693,2010-06
PR,967.4,948.304875,936.277994157741,16.78858333333333,32.9,-5.7,74.79,2.272108333333333,2010-07
PR,313.8,949.1245614035088,1205.5334887334886,17.14062831497348,37.8,-2.5,65.21573749081708,2.333333333333333,2010-08
PR,1378.6,946.5889936305732,1130.901661838695,19.61469214437368,39.2,3.9,68.46691020304138,2.483147880744075,2010-09
PR,2930.0,947.985224543271,1338.2623682579044,19.32629740155761,37.4,3.9,72.30176868767741,2.3683164713589053,2010-10
PR,1817.0,945.0885293891072,1586.4803504703002,21.29067026194145,35.3,4.2,68.69753709890452,2.3506278406902394,2010-11
PR,4256.8,944.319685990338,1318.25461083401,22.36843563512361,36.3,6.8,81.4924648601652,2.467369991474851,2010-12
PR,4012.6,944.6654145444256,1474.327602449364,23.722743350311266,36.2,11.8,80.98856897906694,1.8532682512733445,2011-01
PR,3974.2,946.8254170755644,1353.2484719638587,23.443587227296742,36.4,13.3,83.09443647618329,2.015414810900581,2011-02
PR,2522.2,946.2906098477088,1274.379977530895,22.22665437410367,34.9,9.9,78.60697944410299,2.708626459941261,2011-03
PR,1560.0,943.0252291510144,1246.306185114783,20.41056348610068,33.9,6.8,78.85582268970698,2.019926337943476,2011-04
PR,446.4,947.090933452434,1201.145161290323,16.740375167485485,31.5,0.0,77.81426657308748,2.03176162827793,2011-05
PR,2387.6,947.619573926868,1054.0754634994207,14.716955421452209,30.6,-5.7,77.19601350473964,2.135847376788553,2011-06
PR,3091.0,949.385436575468,982.9710990690564,16.378431501015527,33.5,-3.0,75.54580602883355,2.002539765660797,2011-07
PR,3166.2,949.1113410319738,1104.230253646997,17.1724384220012,36.5,-2.6,72.70300400534046,2.544830118149656,2011-08
PR,1214.6,949.5202820355612,1418.7619217081851,18.49013488657265,38.9,-0.7,67.85418072510889,2.602293071735132,2011-09
PR,4434.2,944.8992737792996,1377.9534707158352,20.46891421148964,37.0,4.6,73.86412754650132,2.540875007380292,2011-10
PR,2390.2,944.938780591486,1620.146435867111,20.898481812109065,37.0,4.9,70.43708853750077,2.549128560150604,2011-11
PR,2029.8,942.858560721396,1622.0498436081125,22.60636491392435,39.0,6.0,68.33366977379326,2.16013584728891,2011-12
PR,3678.6,943.1759353953604,1593.5636734255982,22.65207657770017,37.0,7.9,74.95891189093663,2.328626668329799,2012-01
PR,3067.8,944.409500159185,1614.6372977441831,24.17074816937281,39.5,9.5,72.90069494057283,1.9769979474276635,2012-02
PR,1610.6,944.9000603063564,1648.761675824176,22.3409721384634,36.8,3.1,69.94901315789474,2.045134196400379,2012-03
PR,4248.4,945.0471307619944,1200.5103233830846,20.2558231420508,34.3,2.7,78.52766282549182,1.9104381527951129,2012-04
PR,2065.4,949.6987272405868,1129.0600025533,17.39714807612987,32.2,-0.3,79.82843373493976,2.2630615640599,2012-05
PR,4475.0,950.8565857488712,855.57621532546,16.17155849254122,31.8,-1.3,84.83138011857163,1.8387717249433264,2012-06
PR,1728.8,949.2135699988224,1022.3096478174604,15.7089485458613,32.3,-1.3,77.80498123100757,1.9411033123999508,2012-07
PR,213.2,951.4583362686392,1378.3584950029394,19.020335798990256,32.8,3.3,67.91130321511042,2.597655434849321,2012-08
PR,1489.6,948.3055173672363,1458.0582502266543,20.216959669079625,39.4,-2.4,63.46591879039141,2.7003117643316155,2012-09
PR,3138.8,944.8824900445068,1323.7288623739971,22.044380673499266,40.8,5.1,71.17155688622755,2.5500912519771264,2012-10
PR,2065.0,943.6147727272728,1538.7558078966558,22.4186927381172,37.3,8.0,72.13446264581782,2.488131220051604,2012-11
PR,4115.6,943.281189291637,1433.9761789013126,24.263788201847905,40.2,13.6,78.6336011599106,2.0396825396825395,2012-12
PR,2947.4,944.4765416516408,1560.9751106738809,22.54335256641423,37.6,8.6,76.56154918479908,2.345611925943736,2013-01
PR,4731.2,944.2027526061185,1358.8232917409389,22.763605395830496,36.0,11.8,81.52675550645584,1.9427120954003407,2013-02
PR,4445.2,944.7406561436088,1182.847622164049,21.52389429936108,37.3,6.3,81.1885907299681,2.0663695450324977,2013-03
PR,2087.4,945.0466329211253,1320.6858242303872,19.57616666666667,35.8,2.1,77.40916129032259,1.855062804409126,2013-04
PR,2594.8,944.5749582844076,1013.6883823338944,17.75609394313968,35.9,-1.5,79.01812088866824,1.6648578491965391,2013-05
PR,6031.8,944.4433353377432,785.7091252190322,16.404071672126765,30.5,2.9,86.77216543061402,1.5264065214486169,2013-06
PR,1581.0,946.0927037229887,1147.9191023687492,15.279386878417078,39.1,-4.5,77.06170268159333,1.841547874764044,2013-07
PR,807.8,946.3918171486298,1304.9472126295018,16.37954918550322,34.4,-3.9,67.79183776612547,2.321021685528229,2013-08
PR,3090.2,946.130403168214,1266.448945942763,18.793027332337857,37.1,1.5,68.96063145585656,2.2857124301857383,2013-09
PR,2960.2,946.3642045454544,1450.6466646045983,20.29851804123712,37.1,4.0,72.39244288224955,2.350872774133084,2013-10
PR,2397.2,944.3408883480378,1522.5285508142651,22.06869485853362,38.4,6.7,72.77371463340432,2.7319318527532706,2013-11
PR,2180.0,942.1404135787712,1596.0945230532293,23.728597896246715,38.3,11.3,74.16322017690652,2.100842696629213,2013-12
PR,3829.2,945.4087967155708,1589.4862837971186,24.18105415685564,37.7,11.1,76.69546579725895,1.7253275372818933,2014-01
PR,2833.2,944.5720934918396,1576.6340805069829,24.448418295385856,40.0,11.3,71.70071865135334,2.2188192625428167,2014-02
PR,4294.4,946.8969499316684,1343.1994459833795,22.355882718350102,36.1,8.2,78.73276183376817,1.8370588966202783,2014-03
PR,2384.6,949.6362500830508,1164.595715359559,20.624016741961203,35.9,3.9,81.3009566834972,1.8332602339181288,2014-04
PR,2396.2,949.3117410180582,1021.1907715207144,17.626181337695844,31.4,4.3,81.7271462890378,1.7264518970615994,2014-05
PR,3857.2,948.830183312263,921.167673133753,17.03059559939302,31.3,-1.2,82.02528268326769,1.9267383059418457,2014-06
PR,1823.6,952.4285052868672,1080.4446567316263,16.08090471125571,31.9,-0.7,77.74288217257994,2.125882352941177,2014-07
PR,1132.6,950.8979612257662,1339.4183110675328,18.3446925627072,35.2,-1.1,68.26413322481687,1.992763775095378,2014-08
PR,4022.6,949.3256643784408,1212.131862745098,20.21766465030925,36.0,3.4,73.92492860057119,2.61008020663404,2014-09
PR,1089.6,948.159288562173,1591.2046314851923,22.67831422875654,40.1,7.7,65.33873379860418,2.322900573137304,2014-10
PR,2624.8,944.9859055410932,1450.3052866716307,22.275212192553127,35.7,4.7,74.34615861214374,1.9642038768811545,2014-11
PR,3264.2,943.8894611145132,1395.033775633293,23.22402327005512,38.3,8.8,77.94396815676669,2.0346295162278016,2014-12
PR,2450.6,942.6109230980876,1603.6553200834524,24.383367725959555,39.2,13.6,76.01643967533361,1.712764054221427,2015-01
PR,3136.4,940.2333176063536,1435.9135480505934,23.124345364472752,37.8,12.1,80.91098529527405,1.5448910563989615,2015-02
PR,2700.6,941.8462919808088,1364.9067159728022,22.376038382453736,35.1,9.3,79.56570919311716,1.5332579340599082,2015-03
PR,1249.4,942.2214893299508,1243.01613340564,20.651774969915763,33.3,5.5,77.88146811070999,1.6679232606748282,2015-04
PR,2329.4,947.6764361630568,946.7065274151436,17.808005930318753,31.3,3.8,83.1109534428002,1.8122443487621096,2015-05
PR,1476.8,951.256261478811,1017.1390160183066,17.1104686756003,32.5,-0.8,79.75479918311777,1.947974353554569,2015-06
PR,3717.2,949.445266062836,889.7768691588785,16.38061708300899,31.7,0.4,82.96150035385705,1.9502233139794551,2015-07
PR,760.8000000000001,948.7078768876376,1347.4866310160428,19.6416368057333,36.0,3.1,66.45312,2.164646600376243,2015-08
PR,2980.0,945.7666264171196,1260.0248921749846,20.682665861675723,39.5,-1.5,71.31653131082624,1.9595560253699789,2015-09
PR,4111.2,946.134917854554,1205.396370582617,21.758034359254538,37.9,7.4,78.897186015349,2.2825151821862346,2015-10
PR,5959.0,944.1475034072606,1042.2464878671776,21.668077066038904,37.9,6.6,84.92512769403264,2.0564712748022305,2015-11
PR,4982.4,943.7815834767642,1171.6145865434,22.957935824932385,36.9,12.7,84.50822725861534,1.8462281775430007,2015-12
PR,3801.2,944.5253289689034,1415.2609084806445,23.856327332242227,39.5,10.5,77.70315900547385,2.114897425306347,2016-01
PR,4652.6,948.8036825799184,1253.7496888225044,24.237100408393182,38.5,14.7,83.00948915525115,1.6387161261661485,2016-02
PR,2390.4,947.9057404376554,1329.6860131019423,22.34291989506436,38.4,8.3,77.95116707616708,1.6950352358580407,2016-03
PR,1584.8,945.1074557315936,1281.285620399579,22.693034146341464,36.7,-0.5,72.17505427274521,1.5777626016260162,2016-04
PR,3169.6,943.7248163950478,790.0932935916543,16.120161977834613,32.1,-2.2,83.8215295396883,1.5267916451398629,2016-05
PR,1709.6,948.6479938271603,925.1978096268252,13.65898591897233,29.8,-7.1,78.99899390052191,1.4592039800995025,2016-06
PR,1208.2,946.3665308773174,1105.336269225713,15.851701898960943,33.2,-4.3,72.47437677310316,1.6761563638609276,2016-07
PR,2905.6,945.3143359100492,1129.7433995473975,17.025602505913188,34.4,-2.3,73.5849522448184,1.8333984901590723,2016-08
PR,1161.2,945.4896697000338,1479.9561617662669,17.87132984999157,36.9,-1.0,67.13912401295234,1.913679882525697,2016-09
PR,3740.6,942.2071733516048,1326.3714795343597,20.078520978283787,37.8,0.4,74.23464465644764,2.3078277670438863,2016-10
PR,2161.4,940.396738818396,1559.421783553219,21.538746405980447,37.4,2.0,70.54457578757352,2.240462497004553,2016-11
PR,4527.6,941.5617551286224,1361.908165120931,22.60331740688457,39.9,6.1,78.66575041231445,2.051194267515924,2016-12
PR,5144.8,942.9069537668474,1456.150833937636,23.43131177481736,36.6,9.5,80.52610047455408,1.7923481373755452,2017-01
PR,3264.4,944.7167007371615,1537.6287560581584,24.23305457473828,37.3,11.1,76.92995229726337,1.7980910518053377,2017-02
PR,2566.0,947.2435470731992,1305.6864620559177,22.644383003492432,36.4,9.4,78.49221294486884,1.9911433078226328,2017-03
PR,2595.6,944.0172173296296,1155.2721986132856,19.601276746660364,33.7,-0.5,79.24349341828454,2.2772926550957897,2017-04
PR,5021.8,943.3801705872768,919.0315488622624,18.767534090291736,32.3,4.2,84.68421639088528,2.0937489808120886,2017-05
PR,2809.6,944.7533218547763,984.6060075093868,16.392026361099568,31.9,-0.6,80.38901393028773,2.1477857142857144,2017-06
PR,128.6,950.4298172169812,1275.072296783996,16.03946111667944,31.6,-5.2,68.88084672583354,2.437753537735849,2017-07
PR,2653.6,947.9485874451906,1206.9769533445756,18.22344452461564,35.1,-2.0,70.68375826785008,2.6405357142857144,2017-08
PR,787.0,946.8194502916942,1471.3023683605427,22.10193059481566,37.4,5.1,60.407375747954575,2.5828581739444245,2017-09
PR,6421.0,943.918485471089,1256.9495807239146,20.61049603756971,38.7,0.6,75.3278678606002,2.7231488360574545,2017-10
PR,4184.6,940.8735299111438,1477.2529126213592,20.939220014716703,37.7,2.6,72.29457946083242,2.256922267064397,2017-11
PR,5683.6,940.228954169084,1300.855990283682,22.865265545066187,36.7,8.9,77.81153908839029,1.969872881355932,2017-12
PR,6024.2,940.3323272166008,1222.8372623574144,22.47469350516052,38.4,9.2,82.42807687716366,1.9979892842092588,2018-01
PR,2724.2,937.8553065395096,1374.4989369241673,21.99449553784318,36.4,6.6,75.85891823188815,2.085747947161728,2018-02
PR,4377.0,939.2039296187684,1208.6849689702324,23.218729469732523,35.9,10.0,80.84720765195927,1.6599521560448998,2018-03
PR,592.4,943.3178006556624,1307.4329964850615,21.42546730315753,35.1,7.3,72.33008504606661,1.803720372037204,2018-04
PR,1129.2,944.0202887241514,1090.624348810872,18.25939853819116,34.1,-3.1,73.50904169546187,1.9664980227959992,2018-05
PR,2088.6,944.313383793933,768.0846725833533,16.164489819867395,33.1,-1.9,79.8301007086908,1.634742388041414,2018-06
PR,219.6,942.6727368606082,1057.1106709878766,17.339323801711007,33.9,-1.7,68.78166707109925,1.6874349077988116,2018-07
PR,2152.8,942.8664128445782,1067.6975856260528,15.469706628888495,35.2,-3.4,73.63611076770924,1.9302132921174653,2018-08
PR,3238.2,939.0527530625402,1162.233909483739,18.909741307012453,36.6,0.6,73.34495752260894,2.045379515627114,2018-09
PR,5534.8,937.7653689167976,1050.7061237373737,20.15005651846269,35.0,6.4,79.66418560987059,2.181181590399578,2018-10
PR,2432.2,939.0189181093872,1391.4020926756352,21.990211465883903,36.7,9.1,73.69762139511954,2.4689494418910045,2018-11
PR,1968.4,939.7069776385912,1589.5376712328766,23.698445368951173,38.3,4.5,69.20909402099498,1.8933535261172707,2018-12
PR,4274.6,940.9655976992784,1526.020765434398,24.754685549948448,39.4,13.9,75.52093346458973,1.88237864650998,2019-01
PR,4461.6,939.3331513404086,1360.911471045041,23.06465930018416,44.7,11.0,76.96646321454355,1.8782981000802783,2019-02
PR,3250.0,940.8245456119092,1328.8168284789645,22.268087072001848,35.9,7.6,78.63804401582591,1.7704456508016666,2019-03
PR,2754.6,942.7058607610423,1109.4988558352402,21.33953502600184,35.1,5.6,79.9057661505606,1.3920088566827695,2019-04
PR,4169.6,941.1044822774212,894.5872940052543,19.075364260592867,33.9,4.6,82.81181015452539,1.7005279126213593,2019-05
PR,1241.0,943.7857394366196,1087.2433794083452,17.859610247693055,32.4,0.8,76.3067659436711,1.782979939055358,2019-06
PR,816.6,944.1653484582604,1138.9033196667108,15.926737699780633,32.3,-7.1,71.11628063560464,1.97295378344619,2019-07
PR,597.0,947.9269748104672,1229.626036484245,17.737423575446318,37.9,-4.1,65.06479791395046,2.441611684068926,2019-08
PR,1500.4,945.237287927972,1190.046939664561,20.934360262142462,39.1,5.8,66.32569806587894,2.425959628324255,2019-09
PR,2095.2,943.6189884973526,1412.6271651880018,23.32258535694724,40.3,9.8,64.93568356575003,2.374137821125773,2019-10
PR,3083.2,940.7427934885932,1439.723887909073,23.134297766159698,39.0,8.8,70.31657135753356,2.3876177739955016,2019-11
PR,4863.0,939.349876344086,1357.369590643275,22.59744609925265,37.6,5.2,76.26321025867787,1.965623605533244,2019-12
PR,3586.6,939.4270311898345,1308.2732135028496,23.417745750591344,38.5,9.4,78.07998862990335,1.8528493543758968,2020-01
PR,3019.0,942.2368219374926,1390.6175900418325,23.17578733085858,38.3,6.2,75.16392330929042,2.0075879742483904,2020-02
PR,1015.0,943.4639101953976,1541.717552775606,22.923408543754547,37.8,7.6,66.8676093277838,1.988797942001871,2020-03
PR,866.8,944.1377990139388,1406.42144,19.79108892811492,37.0,-1.7,66.45166697709071,1.838616384252771,2020-04
PR,2121.4,944.2441742151632,1129.9450295104734,16.600465318277703,32.9,-2.1,69.24520582971107,1.7449267816465994,2020-05
PR,3000.8,944.7076109407272,808.2261580381471,17.830437503911874,33.7,0.4,78.91333594566353,1.9678646379853093,2020-06
PR,733.4,944.8305746846244,1005.8437427173152,16.501919678225363,32.7,-4.1,72.79898838516299,1.8950772570552927,2020-07
PR,2871.6,945.1177623466804,1132.6452301850973,17.36533194886106,36.7,-5.7,68.78810433849661,2.037442063545375,2020-08
PR,510.0,941.131501831502,1334.871387871388,21.5013795620438,40.7,4.9,64.53057863612545,2.092572847440298,2020-09
PR,1413.8,937.4956221017056,1473.8196809223757,21.991666666666664,42.9,3.6,66.26963957484216,2.0886937431394075,2020-10
PR,1496.8,938.4477195809832,1660.3782110393888,21.909266720386785,39.0,4.9,64.8862618218019,2.056154776299879,2020-11
PR,2638.0,934.3985960378984,1447.874982995511,22.65508182601205,37.4,8.9,76.86205059920107,1.8148716181285545,2020-12
PR,4137.8,931.1040241267556,1161.4725056689342,22.36304895608352,38.2,10.7,83.37362425178605,1.8716444927142728,2021-01
PR,1037.2,933.5590894551656,1640.096489648965,22.27671393538757,39.4,5.6,72.73402360276108,1.789001493492639,2021-02
PR,1695.2,932.9840689503732,1349.5147417840376,22.441820377689943,36.7,6.4,76.66846045858681,1.6626511321169486,2021-03
PR,240.4,935.6435960018596,1303.6422404716782,19.13385634588564,35.0,-1.5,72.43221980150085,1.7543710764938387,2021-04
RS,51.8,1015.3584905660376,1558.982905982906,15.814150943396228,27.2,6.9,71.36792452830188,1.812735849056604,2000-09
RS,138.8,1010.1597439544807,1144.1133004926107,19.27638691322901,32.0,9.9,78.9701280227596,2.317211948790896,2000-10
RS,137.6,1007.3965277777778,1504.2232558139535,21.07583333333333,36.2,10.7,71.50555555555556,2.2152777777777777,2000-11
RS,73.6,1005.1352150537634,1519.357142857143,23.575,35.7,13.2,70.83602150537635,1.8266129032258065,2000-12
RS,162.8,1006.4574750830564,1407.745308310992,25.29435215946844,35.6,16.8,73.24916943521595,1.7656146179401997,2001-01
RS,95.0,1006.558630952381,1374.7116883116882,25.69107142857143,34.7,20.0,76.42410714285714,1.9165178571428567,2001-02
RS,123.2,1007.545602165088,1298.66,24.98024357239513,34.8,16.1,76.42219215155616,1.623951285520974,2001-03
RS,275.6,1010.3552924791086,915.6260162601626,21.035605006954103,30.9,11.7,81.15020862308762,1.4552155771905424,2001-04
RS,36.2,1010.8939306358382,711.0127388535032,16.664841498559078,27.7,10.6,82.86455331412104,1.6386167146974064,2001-05
RS,105.8,1014.1504553734062,715.0279069767441,15.617028985507249,28.1,2.9,80.42572463768116,1.651361161524501,2001-06
RS,167.6,1013.8624758220504,793.4767932489451,14.390944123314064,30.4,2.6,78.47013487475915,1.53140655105973,2001-07
RS,23.2,1014.8906630581866,1012.818181818182,18.75808625336927,30.9,9.2,74.22371967654986,1.3900269541778978,2001-08
RS,111.6,1012.2969984202211,1027.6540697674418,17.702201257861635,28.8,7.2,76.09905660377359,2.25314465408805,2001-09
RS,49.0,1007.9343618513324,1236.520190023753,21.250698324022345,35.9,12.0,71.50558659217877,2.122097902097902,2001-10
RS,174.79999999999998,1004.5585777777776,1427.0439238653005,20.96938775510204,35.5,11.3,72.99822537710736,2.4937888198757765,2001-11
RS,269.8,989.8323611890072,1663.3480786416444,22.200924110893308,36.2,7.6,70.74096891626995,2.723822869955157,2001-12
RS,678.4,988.30432770822,1584.953921134249,23.79646547036433,36.3,10.9,69.8295269168026,2.664753875441936,2002-01
RS,268.4,990.8772903225806,1624.5164162493045,22.91131892937762,35.3,13.0,71.27088036117381,2.384746855852951,2002-02
RS,942.8,989.2212020953956,1175.2302371541502,24.566574813998347,38.0,12.2,77.68999724441996,2.6009371554575527,2002-03
RS,713.0,990.92965204236,979.3645655877342,19.592563482466748,33.1,5.5,78.87545344619105,2.391525423728813,2002-04
RS,658.0,992.6463717837524,860.9749124854143,18.019872905834777,32.5,6.6,80.22848064702484,2.0983241837619184,2002-05
RS,601.0,995.4020408163263,702.1634615384615,13.90798755186722,30.3,-1.4,79.29011065006915,2.400594985125372,2002-06
RS,499.8,995.7859866220736,706.8933508887426,13.409358288770054,29.9,2.1,80.96858288770053,1.8440514469453373,2002-07
RS,497.0,995.7313901345292,842.2676553672317,16.152594251586414,33.7,3.3,78.30795072788354,1.8893390191897657,2002-08
RS,820.6,993.56875,1089.349477160154,15.23666563179137,31.7,-0.1,75.14906832298136,2.110405257393209,2002-09
RS,893.8000000000001,989.4612263575352,1008.2274832732888,19.723332318001827,33.7,4.1,81.0173621687481,2.4166152263374485,2002-10
RS,461.0,992.2557666214384,1383.935170178282,21.14220867208672,33.9,8.0,72.36517615176152,2.493186582809224,2002-11
RS,874.6,990.9056979096424,1428.98070907195,22.7789509078682,35.0,10.2,74.14261688530104,2.469259431765254,2002-12
RS,268.0,992.9817004317504,1757.834862385321,24.353649635036493,36.5,13.0,69.70404777704047,2.137603305785124,2003-01
RS,1056.4,989.2490787269682,1449.4179104477612,24.37289156626506,38.0,13.0,75.1044526280549,1.6609442060085835,2003-02
RS,486.0,993.88448630137,1355.4964720974983,22.452480328429697,34.8,8.0,78.60383167978105,1.7289187460012798,2003-03
RS,693.6,994.097732426304,1061.4529658478132,18.94299125930722,31.3,4.6,76.23340887018452,1.6934031413612567,2003-04
RS,278.2,993.9989390724462,978.1295273173728,16.37489400363416,30.7,3.9,75.43700787401575,1.9285714285714288,2003-05
RS,505.6,997.3194987099153,591.1672401927048,15.385935198821796,27.7,0.8,84.74116347569955,1.954019607843137,2003-06
RS,380.8,999.3885794743428,726.2603795966785,13.326641651031894,30.4,-0.5,78.7479674796748,2.1065136935603257,2003-07
RS,277.6,1006.2166725663716,1008.7988865692416,12.742382467302932,33.3,2.0,74.75857193354543,2.390201729106628,2003-08
RS,292.2,1004.2182692307694,1180.1818181818182,14.851939416328037,34.5,2.4,73.99889176209827,2.6098466505246165,2003-09
RS,541.6,1001.1701946902656,1492.4668304668303,18.79639957642076,35.8,3.0,71.90328273914578,1.8839097744360904,2003-10
RS,498.0,996.4401876465988,1563.5948881789138,20.442656797818465,38.6,3.2,70.45929100116868,1.9892424242424245,2003-11
RS,1026.0,989.7308304498272,1556.1778378378378,21.01542185338866,32.5,9.5,70.15536332179931,3.274321503131524,2003-12
RS,272.6,989.1836474501108,1705.5840108401085,23.711914657799944,35.8,9.8,71.19562205597119,3.236529933481153,2004-01
RS,321.8,992.9288310874334,1739.385450597177,22.6683255086072,34.2,11.3,68.6794992175274,2.988544600938967,2004-02
RS,247.0,996.5399217221136,1492.796803652968,22.34231270358306,35.2,11.0,70.17459283387622,2.9954397394136807,2004-03
